id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
292,L47784,L,297.9,309.9,90.0,1542.0,33.8,33.0,Não,False,False,Não,False,Não
293,H30686,H,298.0,309.4,90.0,1562.0,38.1,58.0,Não,False,False,Não,False,Não
294,M18824,M,302.3,,90.0,1668.0,33.2,52.0,Não,0,False,Não,False,Não
295,L53547,L,300.0,309.6,90.0,1571.0,33.1,65.0,N,False,False,Não,False,não
296,L55926,L,297.3,308.5,90.0,1528.0,44.5,140.0,Não,False,False,não,False,Não
297,L47427,L,298.0,308.2,90.0,1469.0,45.5,214.0,não,False,False,Não,False,Não
298,L56406,L,298.0,309.1,90.0,1822.0,23.5,122.0,não,False,False,Não,False,não
299,M16842,M,298.0,307.7,90.0,1487.0,41.3,160.0,Não,False,False,Não,False,não
300,L50015,L,300.3,309.2,90.0,1572.0,32.0,173.0,Não,False,False,Não,False,não
301,L52555,L,302.9,312.3,90.0,1530.0,34.9,-202.0,Não,False,False,Não,False,não
302,L47379,L,298.4,308.6,90.0,1433.0,47.1,101.0,Não,False,False,Não,False,Não
303,M15345,M,297.4,309.0,90.0,1685.0,30.7,177.0,Não,False,False,Não,False,Não
304,L53263,L,300.9,310.7,90.0,1389.0,50.0,214.0,Não,False,False,0,False,Não
305,L56136,L,297.4,308.1,90.0,-161.0,57.4,66.0,Não,False,False,Não,False,não
306,L47635,L,297.4,308.7,90.0,1429.0,57.4,96.0,não,False,False,Não,False,Não
307,L56978,L,298.5,309.3,90.0,1471.0,44.7,-202.0,Não,False,False,não,False,Não
308,M23686,M,297.2,308.8,90.0,1485.0,47.9,143.0,Não,False,False,Não,False,Não
309,L53695,L,301.0,310.0,90.0,1480.0,43.5,21.0,Não,False,False,não,False,Não
310,L48901,L,298.2,307.7,90.0,1688.0,32.4,91.0,Não,False,False,Não,False,Não
311,L54230,L,-36.0,310.4,90.0,1457.0,47.7,-202.0,não,False,False,Não,False,Não
312,L53562,L,-36.0,309.8,90.0,1481.0,41.9,106.0,Não,False,False,Não,False,Não
313,L55345,L,299.6,311.0,90.0,1552.0,33.2,139.0,Não,False,False,Não,False,não
314,M20627,M,301.6,311.2,90.0,1415.0,46.5,82.0,0,False,False,Não,False,Não
315,H35223,H,301.3,-38.0,90.0,1580.0,36.6,184.0,Não,False,False,não,False,Não
316,L51806,L,303.0,311.2,90.0,1664.0,29.8,186.0,Não,False,False,0,False,Não
317,H30276,H,296.1,306.8,90.0,-161.0,31.0,41.0,Não,False,False,não,False,não
318,L49274,L,299.4,309.3,90.0,1377.0,43.6,28.0,não,False,False,Não,False,Não
319,L48127,L,295.6,306.2,90.0,1428.0,44.5,51.0,não,False,False,Não,False,não
320,L52821,L,302.6,-38.0,90.0,1473.0,37.3,184.0,não,False,False,Não,False,não
321,L48624,L,299.0,310.2,90.0,1477.0,37.9,60.0,0,False,False,não,False,Não
322,H30694,H,298.3,309.5,90.0,1521.0,37.1,84.0,não,False,False,não,False,não
323,H32524,H,299.9,309.2,90.0,-161.0,33.2,0.0,não,False,False,não,False,não
324,M23812,M,297.2,308.0,90.0,1478.0,42.5,56.0,Não,False,False,Não,False,não
325,L54789,L,300.5,311.3,90.0,1490.0,41.8,39.0,Não,False,False,Não,False,Não
326,L52315,L,304.1,313.3,90.0,1883.0,24.5,190.0,Não,False,False,Não,False,não
327,L50196,L,300.5,-38.0,90.0,-161.0,48.8,200.0,Não,False,False,Não,False,não
328,L49482,L,299.2,308.5,90.0,1515.0,39.8,-202.0,não,False,False,Não,False,Não
329,L49184,L,298.5,308.2,90.0,1451.0,47.5,18.0,não,0,0,não,False,Não
330,L51760,L,-36.0,311.2,90.0,1494.0,37.0,67.0,não,False,False,não,False,Não
331,L55884,L,297.1,308.5,90.0,1425.0,40.0,35.0,Não,False,False,Não,False,Não
332,L48185,L,296.2,307.2,90.0,1382.0,52.0,201.0,Não,False,0,Não,False,não
333,M19998,M,304.3,313.6,90.0,1489.0,40.3,196.0,não,0,False,Não,False,Não
334,M19177,M,301.5,310.0,90.0,1417.0,44.6,49.0,não,False,False,Não,False,não
335,M21418,M,301.5,310.6,90.0,-161.0,41.9,140.0,Não,False,0,não,False,não
336,L51567,L,302.0,309.8,90.0,1532.0,39.4,2.0,Não,False,False,não,False,não
337,L49312,L,299.4,309.0,90.0,1660.0,28.4,,não,False,False,não,False,0
338,L51445,L,302.6,311.0,90.0,1424.0,38.0,144.0,Não,False,False,não,False,Não
339,L49237,L,299.5,309.3,90.0,1520.0,42.3,149.0,Não,0,False,Não,False,não
340,L52566,L,302.9,312.2,90.0,1469.0,42.0,214.0,Não,False,False,não,False,não
341,L47409,L,298.3,308.5,90.0,1538.0,32.2,173.0,não,0,False,Não,False,Não
342,M17749,M,300.7,309.7,90.0,1523.0,38.2,73.0,N,False,False,Não,False,não
343,L51652,L,302.7,310.6,90.0,1501.0,48.7,4.0,Não,False,False,Não,False,Não
344,L53244,L,-36.0,311.1,90.0,1889.0,23.8,170.0,Não,False,False,não,False,Não
345,H37338,H,300.7,311.9,90.0,1389.0,46.5,186.0,Não,False,False,Não,False,0
346,H37063,H,300.4,311.5,90.0,1662.0,29.0,137.0,Não,False,False,não,False,Não
347,H37795,H,298.8,310.0,90.0,1530.0,38.3,53.0,Não,False,False,não,False,não
348,L47389,L,298.4,308.6,90.0,-161.0,44.0,124.0,não,False,False,Não,False,não
349,M17618,M,299.7,309.2,90.0,1412.0,45.3,205.0,Não,False,False,Não,False,Não
350,L55651,L,298.6,309.8,90.0,1332.0,46.4,-202.0,N,False,False,Não,False,Não
351,L50128,L,300.7,309.5,90.0,1850.0,24.5,19.0,não,False,False,0,False,Não
352,L54296,L,301.0,310.5,90.0,1601.0,33.2,77.0,não,False,False,Não,False,Não
353,M21190,M,300.5,310.0,90.0,1580.0,37.0,181.0,não,False,False,Não,False,Não
354,L48908,L,298.3,307.7,90.0,1465.0,49.4,109.0,Não,False,False,Não,False,Não
355,M19036,M,302.3,310.7,90.0,1544.0,39.7,141.0,não,False,False,não,False,Não
356,L47517,L,297.6,308.3,90.0,1742.0,27.7,13.0,não,False,False,Não,False,Não
357,L52164,L,303.8,313.1,90.0,1256.0,58.7,213.0,Sim,False,0,não,True,Não
358,H36292,H,300.9,311.2,90.0,1518.0,35.0,90.0,Não,False,False,não,False,não
359,L54428,L,300.0,310.1,90.0,1762.0,28.0,202.0,não,False,False,Não,False,Não
360,M23312,M,298.6,310.0,90.0,1512.0,37.5,27.0,Não,False,False,Não,False,Não
361,L48406,L,-36.0,308.4,90.0,1488.0,42.5,146.0,Não,False,False,não,False,Não
362,L54788,L,300.5,311.4,90.0,-161.0,27.1,37.0,Não,False,False,Não,False,não
363,M21687,M,301.0,310.9,90.0,1515.0,41.8,170.0,Não,False,False,não,False,0
364,L50720,L,301.9,310.9,90.0,1574.0,31.4,27.0,não,False,False,Não,False,Não
365,L53048,L,301.5,311.1,90.0,1731.0,27.9,101.0,não,False,False,não,False,não
366,L49291,L,299.4,-38.0,90.0,1436.0,47.9,75.0,Não,False,False,não,False,Não
367,L49871,L,300.0,309.6,90.0,1431.0,47.7,39.0,não,False,False,Não,False,Não
368,L54333,L,300.2,310.0,90.0,1493.0,47.3,172.0,Não,False,False,não,False,Não
369,M18567,M,-36.0,311.3,90.0,1497.0,38.4,-202.0,não,False,False,não,False,Não
370,L48197,L,296.3,307.2,90.0,1637.0,31.6,27.0,Não,False,False,Não,False,0
371,L55691,L,298.4,309.7,90.0,1457.0,44.2,175.0,Não,False,False,não,False,Não
372,M17667,M,299.9,309.3,90.0,1452.0,41.9,106.0,Não,False,False,Não,False,não
373,L52195,L,303.9,,90.0,1759.0,28.4,74.0,Não,False,False,Não,False,Não
374,L49108,L,298.0,307.8,90.0,-161.0,29.9,24.0,Não,False,nao,Não,False,não
375,H29764,H,297.6,308.3,90.0,1400.0,44.3,43.0,não,False,False,não,False,Não
376,M20033,M,304.2,313.5,90.0,-161.0,28.1,-202.0,Não,False,False,Não,False,não
377,M19052,M,-36.0,311.0,90.0,1463.0,43.1,181.0,não,False,False,Não,False,Não
378,L49114,L,298.1,307.9,90.0,1698.0,33.3,40.0,Não,False,False,Não,False,Não
379,L54081,L,301.0,311.7,90.0,1547.0,34.5,152.0,Não,False,False,Não,False,Não
380,L52003,L,-36.0,-38.0,90.0,1493.0,38.7,14.0,Não,False,False,não,False,não
381,H29978,H,297.6,309.6,90.0,1669.0,32.1,155.0,não,False,False,não,False,Não
382,H30996,H,298.1,308.3,90.0,1530.0,42.0,184.0,não,False,False,não,False,Não
383,L51874,L,303.4,311.5,90.0,1424.0,50.8,,Não,False,False,Não,False,não
384,M17035,M,299.5,309.2,90.0,1590.0,35.9,22.0,não,False,False,não,False,não
385,M21888,M,300.6,310.6,90.0,1403.0,50.4,64.0,não,False,False,0,False,Não
386,M19740,M,303.8,312.6,90.0,1527.0,41.9,-202.0,Não,False,False,não,False,Não
387,H31642,H,299.4,308.6,90.0,1542.0,41.8,166.0,Não,False,False,Não,False,Não
388,M15975,M,296.4,307.3,90.0,2077.0,19.1,80.0,não,False,False,não,False,Não
389,L50306,L,300.0,309.4,90.0,1499.0,35.7,46.0,Não,False,False,Não,False,0
390,M18404,M,301.9,310.9,90.0,1483.0,37.0,35.0,não,False,False,Não,False,Não
391,H34462,H,304.0,313.2,90.0,1271.0,68.6,161.0,Sim,False,False,Sim,False,Não
392,L54656,L,300.2,311.5,90.0,1492.0,41.8,128.0,não,False,False,Não,False,Não
393,L48001,L,296.7,307.6,90.0,1474.0,41.7,-202.0,Não,False,False,Não,False,Não
394,H35946,H,301.2,310.6,90.0,1352.0,52.0,69.0,não,False,False,Não,False,Não
395,M17132,M,299.3,308.6,90.0,1448.0,52.1,71.0,Não,False,False,Não,False,não
396,H34959,H,,311.6,90.0,1357.0,44.2,142.0,Não,False,False,Não,False,Não
397,L47261,L,298.9,308.9,90.0,1450.0,47.5,9.0,não,False,False,não,False,não
398,L48503,L,298.9,310.1,90.0,1361.0,51.7,192.0,Não,False,False,não,False,Não
399,M24265,M,297.7,308.1,90.0,-161.0,48.8,183.0,Não,False,False,Não,False,não
400,M16474,M,297.8,-38.0,90.0,1802.0,25.8,43.0,Não,False,False,não,False,Não
401,M15691,M,296.6,307.4,90.0,1544.0,42.3,170.0,Não,False,False,Não,False,Não
402,M18743,M,302.4,311.4,90.0,1534.0,40.1,41.0,Não,False,False,não,False,não
403,M23501,M,297.6,308.5,90.0,1360.0,48.6,77.0,Não,False,False,não,False,Não
404,L51644,L,302.8,310.6,90.0,1671.0,30.5,-202.0,Não,False,False,não,False,Não
405,M20199,M,303.4,312.7,90.0,1594.0,32.8,79.0,não,False,False,não,False,Não
406,L55246,L,300.4,311.9,90.0,1868.0,21.3,-202.0,não,False,False,Não,False,não
407,H31063,H,298.0,307.9,90.0,1482.0,37.8,132.0,Não,False,nao,Não,False,Não
408,M18925,M,-36.0,310.7,90.0,1511.0,37.6,70.0,Não,False,False,Não,False,não
409,L56845,L,299.2,310.3,90.0,1610.0,33.3,233.0,Não,False,False,não,False,Não
410,L50218,L,300.4,309.5,90.0,1349.0,50.4,30.0,não,False,False,Não,False,Não
411,L50500,L,301.5,310.5,90.0,2289.0,16.4,112.0,Não,False,False,Não,False,não
412,H36557,H,300.3,309.7,90.0,1582.0,30.8,144.0,Não,False,False,Não,False,Não
413,H36303,H,300.9,311.4,90.0,1387.0,42.7,121.0,Não,False,False,Não,False,não
414,M19952,M,303.9,313.2,90.0,1608.0,40.6,79.0,Não,False,False,não,False,Não
415,M18580,M,302.4,311.4,90.0,1508.0,41.2,60.0,Não,False,False,Não,False,Não
416,M17283,M,298.9,308.2,90.0,2022.0,20.0,23.0,0,False,False,Não,False,Não
417,L47929,L,296.6,308.0,90.0,1978.0,22.3,208.0,não,False,False,Não,False,Não
418,L52451,L,303.6,313.0,90.0,1534.0,39.7,115.0,não,False,False,não,False,não
419,L49553,L,299.2,308.4,90.0,1350.0,51.3,96.0,Não,False,False,não,False,Não
420,M19553,M,303.4,311.5,90.0,1817.0,24.7,125.0,Não,False,False,não,False,não
421,M24739,M,298.8,309.8,90.0,1490.0,38.6,127.0,Não,False,False,N,False,Não
422,L55550,L,298.8,309.8,90.0,1634.0,33.6,27.0,Não,False,False,Não,False,Não
423,L54499,L,299.8,310.2,90.0,-161.0,32.7,159.0,Não,False,False,Não,False,não
424,L51548,L,302.0,310.0,90.0,1664.0,28.6,190.0,Não,False,False,Não,False,não
425,L53965,L,301.2,310.6,90.0,1389.0,45.3,64.0,Não,False,0,Não,False,não
426,L54581,L,299.8,310.8,90.0,1409.0,51.9,154.0,Não,False,False,Não,False,Não
427,M15999,M,297.0,307.9,90.0,1569.0,33.3,141.0,não,False,False,não,False,não
428,L54811,L,,311.6,90.0,1444.0,49.3,92.0,Não,False,False,N,False,Não
429,L49411,L,299.4,308.6,90.0,1415.0,56.4,175.0,Não,False,False,Não,False,Não
430,L49344,L,-36.0,309.2,90.0,1540.0,36.7,221.0,Não,False,0,não,False,Não
431,M20077,M,303.8,-38.0,90.0,1420.0,47.9,200.0,Não,False,False,não,False,não
432,L56624,L,298.1,308.9,90.0,2136.0,15.9,78.0,não,False,nao,não,False,não
433,M24097,M,298.1,308.8,90.0,1811.0,25.4,147.0,Não,False,False,não,False,Não
434,L51741,L,302.9,310.8,90.0,1610.0,32.2,17.0,Não,False,False,não,False,Não
435,L48750,L,298.2,308.4,90.0,1452.0,43.5,158.0,Não,False,False,Não,False,não
436,M15032,M,298.1,308.0,90.0,1924.0,20.8,29.0,Não,False,False,N,False,Não
437,M22023,M,300.1,310.1,90.0,1501.0,39.3,195.0,não,False,False,Não,False,não
438,L49267,L,299.5,309.3,90.0,-161.0,36.6,14.0,não,False,False,Não,False,não
439,H34081,H,303.3,311.4,90.0,1651.0,30.6,50.0,não,False,False,Não,False,Não
440,H33979,H,302.7,310.8,90.0,1275.0,55.0,25.0,Sim,False,True,Não,False,Não
441,L54269,L,,-38.0,90.0,1622.0,34.1,3.0,não,0,False,Não,False,não
442,M21429,M,301.4,310.7,90.0,1375.0,42.0,168.0,Não,0,False,não,False,não
443,L51963,L,303.7,312.5,90.0,1641.0,36.0,125.0,Não,False,False,Não,False,Não
444,L49864,L,299.8,-38.0,90.0,1460.0,37.4,25.0,Não,False,nao,não,False,Não
445,M16692,M,297.8,307.4,90.0,1330.0,51.7,183.0,não,False,False,Não,False,Não
446,L55726,L,298.4,309.3,90.0,1716.0,28.4,66.0,Não,False,False,Não,False,Não
447,L52245,L,-36.0,313.0,90.0,1566.0,37.2,7.0,Não,False,False,não,False,Não
448,L56310,L,297.6,308.6,90.0,1576.0,32.7,83.0,não,False,False,N,False,Não
449,L56535,L,298.3,308.9,90.0,1708.0,28.0,42.0,Não,False,False,não,False,Não
450,L51592,L,302.6,310.5,90.0,1450.0,43.2,68.0,Não,False,False,Não,False,Não
451,M22067,M,299.7,,90.0,1540.0,34.4,91.0,Não,False,False,Não,False,Não
452,L57070,L,298.8,309.5,90.0,1645.0,32.8,157.0,Não,False,False,Não,False,Não
453,H30248,H,296.6,307.4,90.0,1333.0,50.2,177.0,Não,False,False,não,False,não
454,M21681,M,300.8,-38.0,90.0,1545.0,37.5,155.0,Não,False,False,não,False,não
455,L50961,L,302.3,310.8,90.0,1465.0,43.8,7.0,Não,False,False,não,False,Não
456,L56192,L,297.2,308.0,90.0,1705.0,26.0,200.0,Não,False,False,Não,False,Não
457,L54679,L,,311.8,90.0,1746.0,26.3,187.0,não,False,False,não,False,Não
458,L50604,L,301.5,310.5,90.0,1593.0,32.9,155.0,Não,False,False,Não,False,Não
459,L47245,L,299.0,-38.0,90.0,1394.0,45.1,179.0,Não,False,False,Não,False,não
460,M17823,M,300.7,309.6,90.0,1439.0,43.0,61.0,não,False,False,não,False,Não
461,M20529,M,302.2,311.5,90.0,1479.0,39.5,36.0,não,False,False,não,False,não
462,L56142,L,-36.0,307.9,90.0,1628.0,30.2,80.0,Não,False,False,não,False,Não
463,L47534,L,297.6,308.3,90.0,1658.0,34.3,-202.0,Não,False,False,Não,False,Não
464,H37585,H,300.0,311.4,90.0,-161.0,34.5,155.0,não,False,False,Não,False,não
465,L51210,L,-36.0,310.8,90.0,2143.0,17.3,227.0,Não,False,False,não,False,Não
466,M23394,M,298.6,309.5,90.0,-161.0,43.3,33.0,não,False,False,Não,False,não
467,L50831,L,302.1,311.5,90.0,1444.0,44.9,97.0,não,False,False,Não,False,Não
468,L53919,L,301.7,311.2,90.0,1482.0,43.6,154.0,Não,False,False,Não,False,Não
469,L50477,L,301.2,310.3,90.0,1548.0,38.6,59.0,não,False,False,Não,False,0
470,H33541,H,302.0,310.6,90.0,1438.0,43.2,12.0,não,False,False,Não,False,Não
471,L55223,L,300.7,311.9,90.0,1486.0,35.8,32.0,Não,False,False,Não,False,Não
472,L51947,L,303.6,311.9,90.0,-161.0,50.1,84.0,não,False,False,não,False,não
473,M15332,M,297.4,309.0,90.0,1497.0,41.8,144.0,Não,False,False,Não,False,Não
474,M18621,M,302.4,311.0,90.0,1490.0,37.1,168.0,não,False,False,Não,False,não
475,L55797,L,297.6,308.6,90.0,1529.0,45.3,15.0,não,False,False,Não,False,Não
476,L50746,L,301.8,-38.0,90.0,1295.0,62.3,91.0,não,False,False,Não,False,não
477,L49940,L,299.8,,90.0,1400.0,42.6,210.0,Não,False,False,não,False,Não
478,M15728,M,295.8,306.5,90.0,1514.0,37.7,60.0,Não,False,False,Não,False,Não
479,L56562,L,-36.0,308.2,90.0,1610.0,33.6,115.0,não,False,False,não,False,não
480,L55868,L,297.1,308.5,90.0,1483.0,46.9,203.0,não,False,False,não,False,Não
481,M18912,M,301.9,-38.0,90.0,-161.0,39.2,39.0,Não,False,False,Não,False,não
482,L53310,L,301.0,310.9,90.0,1473.0,44.2,116.0,Não,False,False,Não,False,não
483,M18104,M,301.0,309.6,90.0,1397.0,48.0,135.0,Não,False,False,Não,False,Não
484,M19702,M,303.3,-38.0,90.0,1489.0,49.4,64.0,não,False,False,não,False,não
485,M24190,M,298.4,309.0,90.0,-161.0,36.1,191.0,Não,False,False,Não,False,não
486,L52820,L,302.6,312.1,90.0,1420.0,51.6,182.0,não,False,False,não,False,Não
487,L52960,L,301.7,-38.0,90.0,1517.0,42.4,113.0,Não,False,False,não,False,Não
488,L55720,L,298.6,309.5,90.0,1687.0,29.3,47.0,não,False,False,Não,False,Não
489,H30489,H,296.9,307.8,90.0,1345.0,54.5,172.0,Não,False,False,não,False,Não
490,L50137,L,300.8,309.6,90.0,-161.0,45.8,47.0,não,False,False,não,False,não
491,L53932,L,-36.0,310.9,90.0,,29.5,193.0,Não,False,False,Não,False,não
492,L55837,L,297.4,308.4,90.0,1421.0,46.0,124.0,não,False,False,Não,False,Não
493,L54452,L,300.2,310.3,90.0,1202.0,59.5,40.0,Não,False,False,Não,False,não
494,L51939,L,303.5,311.6,90.0,1361.0,46.5,62.0,Sim,False,y,Não,False,não
495,L52042,L,303.5,312.1,90.0,1326.0,55.7,114.0,Não,False,False,Não,False,não
496,H36439,H,300.6,310.6,90.0,1448.0,44.7,55.0,não,False,False,Não,False,Não
497,L54827,L,300.4,311.4,90.0,1728.0,31.7,133.0,Não,False,False,Não,False,Não
498,L54341,L,300.2,310.2,90.0,1440.0,,-202.0,não,False,False,Não,False,Não
499,L47253,L,-36.0,309.1,90.0,1592.0,35.0,200.0,Não,False,False,Não,False,Não
500,M19761,M,303.6,312.3,90.0,1630.0,32.4,223.0,Não,False,False,Não,False,Não
501,L51555,L,302.0,,90.0,1414.0,36.3,209.0,Não,False,False,Não,False,Não
502,L53878,L,301.6,310.8,90.0,-161.0,44.7,46.0,não,False,False,Não,False,não
503,L56985,L,298.4,309.2,90.0,1651.0,28.5,-202.0,Não,False,False,Não,False,não
504,H30515,H,296.7,307.5,90.0,1607.0,33.6,38.0,Não,False,False,não,False,Não
505,M24397,M,299.3,310.6,90.0,1457.0,42.1,104.0,N,0,False,0,False,não
506,L54835,L,300.4,311.5,90.0,1596.0,32.5,154.0,Não,False,False,Não,False,Não
507,M20095,M,303.7,-38.0,90.0,1511.0,41.0,33.0,Não,False,False,não,False,Não
508,L52345,L,304.2,313.4,90.0,1421.0,43.4,-202.0,Não,False,False,Não,False,não
509,M14978,M,298.8,308.6,90.0,1707.0,28.1,103.0,Não,False,False,Não,False,Não
510,L49202,L,298.7,308.4,90.0,1373.0,46.9,60.0,não,False,False,não,False,não
511,L57065,L,298.8,309.6,90.0,1613.0,27.7,143.0,Não,False,False,Não,False,Não
512,L49818,L,-36.0,309.5,90.0,1739.0,27.5,128.0,não,False,False,Não,False,Não
513,M16894,M,298.8,-38.0,90.0,1425.0,47.4,90.0,Não,False,False,Não,False,não
514,L49744,L,299.3,309.1,90.0,1493.0,38.0,151.0,não,False,False,Não,False,Não
515,L55845,L,297.6,308.7,90.0,1365.0,50.6,143.0,Não,False,False,não,False,Não
516,L50723,L,-36.0,310.9,90.0,1449.0,36.5,33.0,não,False,False,não,False,não
517,M16079,M,-36.0,308.1,90.0,1357.0,41.8,127.0,não,False,False,Não,False,Não
518,L56894,L,299.1,310.1,90.0,1894.0,20.1,106.0,Não,False,False,não,False,Não
519,L53891,L,301.5,310.7,90.0,1426.0,46.1,81.0,Não,False,False,Não,False,Não
520,M17763,M,300.7,309.5,90.0,1733.0,26.7,108.0,Não,False,False,Não,False,Não
521,M17886,M,300.4,309.5,90.0,1888.0,21.9,221.0,Não,False,False,0,False,Não
522,L49690,L,299.1,309.0,90.0,1405.0,53.8,-202.0,Não,False,False,não,False,0
523,L51381,L,302.4,311.0,90.0,2211.0,15.4,203.0,não,False,False,Não,False,não
524,M18067,M,300.2,309.0,90.0,1642.0,31.2,37.0,Não,False,False,Não,False,Não
525,L51669,L,302.5,310.4,90.0,1487.0,40.2,48.0,Não,False,False,não,False,Não
526,L49935,L,299.7,309.2,90.0,1478.0,38.8,199.0,Não,False,False,Não,False,não
527,M23749,M,297.7,308.8,90.0,2089.0,19.1,111.0,não,False,False,não,False,Não
528,L47357,L,298.2,308.2,90.0,1988.0,21.4,-202.0,Não,False,False,Não,False,Não
529,L48823,L,298.0,307.8,90.0,1453.0,37.7,119.0,Não,False,False,0,False,Não
530,L56472,L,298.2,309.0,90.0,1643.0,34.1,91.0,Não,False,False,Não,False,Não
531,L50698,L,301.9,311.0,90.0,1376.0,44.9,186.0,não,False,False,não,False,Não
532,L48554,L,-36.0,310.3,90.0,1553.0,36.8,97.0,Não,False,False,não,False,Não
533,L48900,L,298.2,307.7,90.0,1459.0,44.5,,Não,False,False,Não,False,Não
534,L51175,L,302.3,311.3,90.0,-161.0,31.6,135.0,Não,N,False,N,False,não
535,L50868,L,302.0,311.2,90.0,1420.0,45.8,192.0,Não,False,False,Não,False,Não
536,M17124,M,299.2,308.4,90.0,1415.0,43.5,53.0,Não,False,False,Não,False,Não
537,L47267,L,299.0,309.0,90.0,1544.0,31.8,25.0,Não,False,False,não,False,não
538,M17708,M,300.3,309.3,90.0,1391.0,57.9,204.0,Não,False,False,Não,False,não
539,M23547,M,297.2,308.5,90.0,1604.0,34.9,,Não,False,False,Não,False,Não
540,L47583,L,297.3,308.6,90.0,1273.0,59.8,182.0,Não,False,False,Não,False,Não
541,H39314,H,298.7,309.2,90.0,1449.0,42.3,182.0,Não,False,False,Não,False,Não
542,L51257,L,302.0,310.5,90.0,,39.8,99.0,Não,False,False,não,False,não
543,L54015,L,301.0,310.9,90.0,1809.0,25.7,,não,False,False,Não,False,Não
544,M21397,M,301.3,310.5,90.0,1481.0,39.7,85.0,Não,N,False,Não,False,Não
545,L49636,L,299.1,308.6,90.0,1555.0,36.6,104.0,0,False,False,Não,False,Não
546,L49931,L,299.7,309.1,90.0,1417.0,50.1,187.0,não,False,False,Não,False,não
547,H31628,H,299.7,309.2,90.0,,44.8,127.0,não,False,False,Não,False,não
548,M15887,M,296.3,307.4,90.0,1335.0,50.5,48.0,Não,False,False,Não,False,Não
549,L56883,L,298.9,310.0,90.0,1422.0,43.6,-202.0,não,False,False,Não,False,Não
550,L48601,L,298.7,309.8,90.0,1589.0,31.8,217.0,Não,False,False,Não,False,Não
551,H31850,H,299.0,308.2,90.0,1662.0,30.4,-202.0,Não,False,False,não,False,Não
552,L51457,L,302.2,310.4,90.0,1743.0,28.1,170.0,Não,False,False,não,False,Não
553,L56789,L,299.0,310.1,90.0,1470.0,40.3,83.0,não,False,False,Não,False,Não
554,L48458,L,298.2,309.4,90.0,1398.0,52.9,79.0,Não,False,False,não,False,Não
555,L53400,L,301.1,310.8,90.0,1470.0,49.3,116.0,Não,False,False,Não,False,Não
556,M19767,M,303.6,312.5,90.0,1607.0,33.7,14.0,Não,False,False,Não,False,Não
557,L52244,L,304.0,313.0,90.0,1407.0,42.1,5.0,Não,False,False,Não,False,Não
558,L49158,L,298.0,307.7,90.0,1442.0,43.6,,não,False,False,Não,False,Não
559,L48241,L,296.7,307.9,90.0,1420.0,50.1,138.0,Não,N,False,Não,False,Não
560,L52194,L,303.8,313.0,90.0,1452.0,38.6,72.0,não,False,False,Não,False,Não
561,L51715,L,302.4,310.2,90.0,1503.0,36.2,-202.0,não,False,False,0,False,Não
562,M21853,M,300.7,311.0,90.0,1740.0,25.6,176.0,Não,False,False,Não,False,não
563,M24113,M,298.2,309.0,90.0,1508.0,40.5,192.0,Não,False,False,Não,False,Não
